nsites,chemsys,volume,density,density_atomic,energy_per_atom,formation_energy_per_atom,is_stable,band_gap,cbm,vbm,efermi,is_gap_direct,is_metal,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,crystal_system,a,b,c,alpha,beta,gamma,element_1,element_2,element_3,atomic_num1,atomic_num2,atomic_num3
5,Al-C-Co,51.59979334,6.944422257,10.31995867,-7.083075222,-0.2081769255,FALSE,0,,,7.12479403,FALSE,TRUE,FALSE,NM,0.0001511,2.93E-06,0.0001511,Cubic,3.722911,3.722911,3.722911,90,90,90,Al,C,Co,13,6,27
10,Al-Co-O,88.0214769,5.052577293,8.80214769,-7.454490492,-2.307333748,FALSE,2.5603,7.2037,4.6434,4.76768901,FALSE,FALSE,FALSE,NM,1.54E-05,1.75E-07,7.70E-06,Trigonal,5.175649032,5.175649032,5.175648975,55.59903088,55.59903088,55.59903478,Al,Co,O,13,27,8
30,Al-Co-O,300.835416,4.435002914,10.0278472,-7.235144542,-2.087987799,FALSE,0,,,4.48072775,FALSE,TRUE,TRUE,FM,15.3954286,0.05117558566,2.565904767,Triclinic,5.290845537,5.545188294,11.85510791,89.6862186,90.13927045,120.1235471,Al,Co,O,13,27,8
30,Al-Co-O,293.4346036,4.546859608,9.781153452,-7.247019017,-2.099862273,FALSE,0,4.4628,4.4855,4.46968582,FALSE,TRUE,TRUE,FM,12.0000916,0.04089528452,2.000015267,Hexagonal,5.414479802,5.414479802,11.557588,90,90,119.9999976,Al,Co,O,13,27,8
20,Al-Co-O,171.3532126,5.190860548,8.567660631,-7.303829901,-2.156673158,FALSE,0,,,6.52031538,FALSE,TRUE,FALSE,NM,0.0001751,1.02E-06,4.38E-05,Orthorhombic,4.769809,4.920832,7.300502,90,90,90,Al,Co,O,13,27,8
10,Al-Co-O,96.91991245,4.588688787,9.691991245,-7.229388904,-2.08223216,FALSE,0,,,4.65452036,FALSE,TRUE,TRUE,FM,3.6299455,0.03745304147,1.81497275,Hexagonal,3.151764268,3.151764268,11.266135,90,90,120.0000056,Al,Co,O,13,27,8
10,Al-Co-O,93.23909211,4.769837474,9.323909211,-2.411246398,2.735910346,FALSE,0.051,4.3869,4.3359,4.33751649,FALSE,FALSE,FALSE,NM,0.0001788,1.92E-06,8.94E-05,Triclinic,4.859754,4.877269817,5.186674642,116.1873906,89.94434658,118.6877788,Al,Co,O,13,27,8
5,Al-Co-O,50.42671355,4.409719415,10.08534271,-6.187918972,-1.040762228,FALSE,0,,,5.02351677,FALSE,TRUE,FALSE,NM,0.0315227,0.0006251190645,0.0315227,Cubic,3.694482,3.694482,3.694482,90,90,90,Al,Co,O,13,27,8
10,Al-Co-O,93.40382959,4.761424852,9.340382959,-7.369777195,-2.222620451,FALSE,0.8939,5.3121,4.4182,4.42073579,FALSE,FALSE,TRUE,FM,3.9998018,0.04282267459,1.9999009,Triclinic,4.846808021,5.366148668,4.936906816,87.08454333,59.72039375,115.9564544,Al,Co,O,13,27,8
20,Al-Co-O,199.7340156,4.453275665,9.986700779,-7.384206743,-2.23705,FALSE,0.8609,4.9544,4.0935,4.12050894,FALSE,FALSE,FALSE,NM,1.29E-05,6.46E-08,3.23E-06,Monoclinic,6.367889677,6.367889677,5.030233599,82.35712921,82.35712921,84.50423859,Al,Co,O,13,27,8
10,Al-Co-O,93.2390744,4.769838379,9.32390744,-7.381012709,-2.233855965,FALSE,0.3481,4.9492,4.6011,4.60106554,FALSE,FALSE,TRUE,FM,4.0000588,0.04290109941,2.0000294,Triclinic,4.859753715,5.325595422,4.964776402,87.24563963,59.51777561,116.0196539,Al,Co,O,13,27,8
30,Al-Cr-O,306.4745698,4.127879334,10.21581899,-8.192928276,-2.541845382,FALSE,1.1578,6.3419,5.1841,6.34190014,FALSE,FALSE,TRUE,FM,17.9977877,0.0587252238,2.999631283,Hexagonal,5.515928196,5.515928196,11.631256,90,90,120.0000024,Al,Cr,O,13,24,8
20,Al-Cr-O,191.0202959,4.415202888,9.551014794,-8.368785191,-2.717702297,FALSE,1.8029,7.7414,5.9385,5.93868915,FALSE,FALSE,TRUE,FM,12.0001663,0.06282142033,3.000041575,Orthorhombic,5.019513,5.052393,7.532182,90,90,90,Al,Cr,O,13,24,8
5,Al-Cr-O,54.56829642,3.863934818,10.91365928,-7.202312774,-1.551229881,FALSE,0,,,4.80263143,FALSE,TRUE,TRUE,FM,2.7888378,0.05110729092,2.7888378,Tetragonal,3.826701,3.826701,3.726416,90,90,90,Al,Cr,O,13,24,8
10,Al-Cr-O,102.8053083,4.10189598,10.28053083,-8.170159632,-2.519076739,FALSE,0,,,5.82751987,FALSE,TRUE,TRUE,FM,5.9992474,0.05835542441,2.9996237,Hexagonal,3.18012745,3.18012745,11.738046,90,90,119.9999886,Al,Cr,O,13,24,8
10,Al-Cu-O,93.92117846,4.898307377,9.392117846,-6.567560945,-2.027246211,FALSE,0.1349,5.0891,4.9542,5.02893446,FALSE,FALSE,TRUE,FM,4.0100089,0.04269547045,2.00500445,Trigonal,5.287445213,5.287445213,5.287445411,55.62803881,55.62803881,55.62803469,Al,Cu,O,13,29,8
30,Al-Cu-O,289.8273901,4.762021986,9.660913005,-6.510882523,-1.97056779,FALSE,0,,,5.44151752,FALSE,TRUE,FALSE,NM,0.009505,3.28E-05,0.001584166667,Hexagonal,5.648616041,5.648616041,10.488773,90,90,120.0000005,Al,Cu,O,13,29,8
20,Al-Cu-O,193.4519105,4.756270435,9.672595527,-6.495386937,-1.955072204,FALSE,0,,,5.09602318,FALSE,TRUE,FALSE,NM,0.0016568,8.56E-06,0.0004142,Orthorhombic,4.563595,4.870815,8.702906,90,90,90,Al,Cu,O,13,29,8
10,Al-Cu-O,97.00166525,4.742751582,9.700166525,-6.475611387,-1.935296654,FALSE,0,,,5.84470483,FALSE,TRUE,TRUE,FM,0.6151517,0.006341661232,0.30757585,Hexagonal,3.15823634,3.15823634,11.229472,90,90,120.0000071,Al,Cu,O,13,29,8
5,Al-Cu-O,50.61801642,4.544378009,10.12360328,-5.386731856,-0.8464171225,FALSE,0,,,5.038154,FALSE,TRUE,FALSE,NM,0.0006187,1.22E-05,0.0006187,Cubic,3.699148,3.699148,3.699148,90,90,90,Al,Cu,O,13,29,8
20,Al-Cu-O,198.4287606,4.636977018,9.921438031,-6.593635974,-2.05332124,FALSE,0,4.7214,4.7214,4.55892528,FALSE,TRUE,FALSE,NM,0.0007792,3.93E-06,0.0001948,Monoclinic,6.781667,4.709123,6.232749403,85.48211893,90,90,Al,Cu,O,13,29,8
5,Al-B-Fe,55.84468046,6.105405143,11.16893609,-7.313583432,-0.1465771858,FALSE,0,,,6.26874156,FALSE,TRUE,TRUE,FM,4.050403,0.07252979096,4.050403,Cubic,3.822322,3.822322,3.822322,90,90,90,Al,B,Fe,13,5,26
5,Al-C-Fe,54.43025909,6.300659849,10.88605182,-7.837073892,-0.1602129015,TRUE,0,,,7.02813427,FALSE,TRUE,TRUE,FM,5.8869668,0.1081561414,5.8869668,Cubic,3.78948866,3.78990736,3.78993006,90,90,90,Al,C,Fe,13,6,26
5,Al-Fe-H,50.63466569,6.412129532,10.12693314,-6.715165902,-0.2050047222,TRUE,0,,,6.77516341,FALSE,TRUE,TRUE,FM,7.321186,0.1445884139,7.321186,Cubic,3.69954721,3.69954826,3.69956512,90,90,90,Al,Fe,H,13,26,1
5,Al-Fe-N,51.39009804,6.737893042,10.27801961,-7.808947494,-0.310164053,FALSE,0,,,7.56194216,FALSE,TRUE,TRUE,FM,2.0489745,0.03987099808,2.0489745,Cubic,3.717861,3.717861,3.717861,90,90,90,Al,Fe,N,13,26,7
5,Al-Fe-O,69.61085155,5.021773652,13.92217031,-6.27797304,0.5436075965,FALSE,0,,,5.61980333,FALSE,TRUE,TRUE,FM,10.3525381,0.1487201761,10.3525381,Cubic,4.113634,4.113634,4.113634,90,90,90,Al,Fe,O,13,26,8
20,Al-Fe-O,193.1252097,4.499455863,9.656260487,-7.946164339,-2.531686697,FALSE,2.1792,6.1113,3.9321,4.08014455,FALSE,FALSE,TRUE,AFM,0,0,0,Trigonal,4.963586851,4.963348703,9.494494209,105.1516003,90.00137238,119.9984908,Al,Fe,O,13,26,8
20,Al-Fe-O,179.4036014,4.843594836,8.970180071,-7.698484021,-2.284006379,FALSE,1.3295,7.9886,6.6591,7.98869625,TRUE,FALSE,TRUE,FM,19.9992519,0.1114763123,4.999812975,Orthorhombic,4.886171,4.935838,7.438778,90,90,90,Al,Fe,O,13,26,8
20,Al-Fe-O,197.9087281,4.390702551,9.895436406,-7.768090903,-2.353613261,FALSE,1.3608,6.4258,5.065,6.42573321,FALSE,FALSE,TRUE,FM,20.0000811,0.1010570948,5.000020275,Monoclinic,4.982350367,5.00152093,7.943456491,91.03709341,89.68984125,90.23283036,Al,Fe,O,13,26,8
20,Al-Fe-O,197.5586951,4.398481965,9.877934755,-7.7426696,-2.328191958,FALSE,1.3458,6.4082,5.0624,5.07919962,FALSE,FALSE,TRUE,FM,18.0000001,0.09111216336,4.500000025,Triclinic,4.974753428,4.999717351,7.945401365,88.65856987,90.34331471,90.39421631,Al,Fe,O,13,26,8
10,Al-Fe-O,105.2782828,4.12695921,10.52782828,-7.713172641,-2.298694999,FALSE,0,,,3.61883183,FALSE,TRUE,TRUE,FM,10.0001069,0.09498736717,5.00005345,Hexagonal,3.1875995,3.1875995,11.964116,90,90,119.9999896,Al,Fe,O,13,26,8
5,Al-Fe-O,54.91632829,3.955828732,10.98326566,-6.574422204,-1.159944562,FALSE,0,,,4.41039782,FALSE,TRUE,TRUE,FM,4.4499198,0.08103090535,4.4499198,Cubic,3.801023,3.801023,3.801023,90,90,90,Al,Fe,O,13,26,8
40,Al-Fe-O,410.0410451,4.238396949,10.25102613,-7.934761357,-2.520283715,FALSE,1.6518,5.9076,4.2558,4.11816289,FALSE,FALSE,TRUE,FM,40.0036148,0.09756002545,5.00045185,Orthorhombic,5.044116,8.669206,9.376979,90,90,90,Al,Fe,O,13,26,8
20,Al-Fe-O,182.9839124,4.748823794,9.149195622,-7.898401108,-2.483923466,FALSE,2.1089,7.046,4.9371,5.0549902,FALSE,FALSE,TRUE,AFM,0,0,0,Orthorhombic,4.868112,5.121179,7.339769,89.99993521,89.99996085,89.99852011,Al,Fe,O,13,26,8
20,Al-Ga-O,182.4224018,5.268750946,9.121120089,-7.063751335,-2.737658731,FALSE,2.6071,7.5777,4.9706,4.99899423,TRUE,FALSE,FALSE,NM,5.96E-05,3.27E-07,1.49E-05,Orthorhombic,4.889231,5.009529,7.448018,90,90,90,Al,Ga,O,13,31,8
40,Al-Ga-O,394.6282278,4.871107205,9.865705695,-7.142541577,-2.816448973,FALSE,3.1117,7.0689,3.9572,4.06346523,FALSE,FALSE,FALSE,NM,0.0012291,3.11E-06,0.0001536375,Orthorhombic,4.995092,8.625028,9.159761,90,90,90,Al,Ga,O,13,31,8
40,Al-Ga-O,399.149559,4.815930171,9.978738974,-7.143614212,-2.817521608,FALSE,3.2132,6.971,3.7578,3.78105754,TRUE,FALSE,FALSE,NM,4.55E-05,1.14E-07,5.69E-06,Orthorhombic,5.001676,8.601477,9.277844,90,90,90,Al,Ga,O,13,31,8
20,Al-In-O,202.9318362,6.212264484,10.14659181,-6.91700195,-2.644693801,FALSE,2.277,8.8197,6.5427,6.54257222,TRUE,FALSE,FALSE,NM,4.96E-05,2.44E-07,1.24E-05,Orthorhombic,5.119892,5.296575,7.483319,90,90,90,Al,In,O,13,49,8
5,Al-In-O,51.25826144,6.148600261,10.25165229,-6.512231168,-2.23992302,FALSE,0,,,7.29355291,FALSE,TRUE,FALSE,NM,0.0418222,0.0008159114028,0.0418222,Cubic,3.714679,3.714679,3.714679,90,90,90,Al,In,O,13,49,8
10,Al-In-O,112.2844765,5.613715616,11.22844765,-6.945375648,-2.6730675,FALSE,2.162,7.8839,5.7219,5.81007947,FALSE,FALSE,FALSE,NM,0.0001857,1.65E-06,9.29E-05,Hexagonal,3.283820397,3.283820397,12.023484,90,90,120.000008,Al,In,O,13,49,8
30,Al-In-S,713.3884529,3.323848829,23.7796151,-11.68505014,-1.001912953,TRUE,2.3614,5.2104,2.849,2.88991913,FALSE,FALSE,FALSE,NM,0,0,0,Hexagonal,6.771139126,6.770227804,17.96964451,89.9998925,90.00029741,120.0020705,Al,In,S,13,49,16
30,Al-In-Se,815.5387503,4.62623389,27.18462501,-15.31299494,-0.8639210584,TRUE,1.6096,4.1065,2.4969,2.55428763,FALSE,FALSE,FALSE,NM,0,0,0,Hexagonal,7.074358422,7.068211916,18.84396187,89.99924068,90.00046465,120.0581709,Al,In,Se,13,49,34
5,Al-Ir-O,49.19232293,9.019509479,9.838464585,-6.686330656,-1.19817042,FALSE,0,,,6.36720595,FALSE,TRUE,FALSE,NM,0.0371911,0.0007560346369,0.0371911,Cubic,3.664087,3.664087,3.664087,90,90,90,Al,Ir,O,13,77,8
20,Al-Mo-N,297.4483739,3.683221139,14.8724187,-8.572850048,-0.651638213,FALSE,1.4508,3.8376,2.3868,2.38690575,FALSE,FALSE,FALSE,NM,0.0006882,2.31E-06,0.00017205,Triclinic,11.90426434,5.497726543,8.683642903,119.8052477,112.8501458,114.3003088,Al,Mo,N,13,42,7
30,Al-Mo-O,320.8516002,5.307479902,10.69505334,-8.046364926,-2.156761504,FALSE,0.7348,7.3616,6.6268,6.63418401,FALSE,FALSE,TRUE,FM,6.007178,0.01872260571,1.001196333,Hexagonal,5.546971423,5.546971423,12.040976,90,90,119.9999931,Al,Mo,O,13,42,8
20,Al-Mo-O,222.5527134,5.10115377,11.12763567,-8.333737975,-2.444134553,FALSE,1.4177,7.7448,6.3271,6.32710102,FALSE,FALSE,TRUE,FM,11.9998539,0.05391915344,2.999963475,Orthorhombic,5.194591,5.221372,8.205346,90,90,90,Al,Mo,O,13,42,8
10,Al-Mo-O,114.377314,4.962853093,11.4377314,-7.929805426,-2.040202005,FALSE,0,,,6.94930186,FALSE,TRUE,TRUE,FM,4.3080751,0.03766546835,2.15403755,Hexagonal,3.263100437,3.263100437,12.403619,90,90,120.0000089,Al,Mo,O,13,42,8
5,Al-Mo-O,64.37132383,4.409089115,12.87426477,-7.2902197,-1.400616279,FALSE,0,,,5.13877683,FALSE,TRUE,TRUE,FM,1.1351509,0.01763441906,1.1351509,Cubic,4.007721,4.007721,4.007721,90,90,90,Al,Mo,O,13,42,8
5,Al-C-Ni,53.20574125,6.712361825,10.64114825,-6.244299254,-0.1813689815,FALSE,0,,,8.44677892,FALSE,TRUE,FALSE,NM,0.0032064,6.03E-05,0.0032064,Cubic,3.76114,3.76114,3.76114,90,90,90,Al,C,Ni,13,6,28
5,Al-Ni-Sb,72.56830524,7.432710256,14.51366105,-13.88716588,-0.210452769,FALSE,0,,,8.46862595,FALSE,TRUE,FALSE,NM,0.000805,1.11E-05,0.000805,Hexagonal,4.119012788,4.119012788,4.938456,90,90,119.9911141,Al,Ni,Sb,13,28,51
5,Al-Ni-O,48.94206694,4.535351338,9.788413388,-6.260375212,-1.383874476,FALSE,0,,,4.69714418,FALSE,TRUE,TRUE,FM,2.9995203,0.06128716026,2.9995203,Cubic,3.657863,3.657863,3.657863,90,90,90,Al,Ni,O,13,28,8
30,Al-Ni-O,279.6365121,4.76267138,9.321217069,-6.720091479,-1.843590744,FALSE,0,,,5.89126491,FALSE,TRUE,TRUE,FM,2.3655208,0.008459270152,0.3942534667,Hexagonal,5.41073838,5.41073838,11.029357,90,90,120.0000046,Al,Ni,O,13,28,8
20,Al-Ni-O,178.3014862,4.979643715,8.915074311,-6.88699567,-2.010494935,FALSE,0,,,5.87272469,FALSE,TRUE,TRUE,FM,4.0001229,0.02243460212,1.000030725,Orthorhombic,4.563563002,4.881148049,8.004403086,89.98369008,90.00054052,90.00336501,Al,Ni,O,13,28,8
10,Al-Ni-O,93.46510596,4.749782639,9.346510596,-6.709563836,-1.833063101,FALSE,0,,,6.1993404,FALSE,TRUE,TRUE,FM,0.8454778,0.009045919237,0.4227389,Hexagonal,3.110613354,3.110613354,11.1539,90,90,119.9999863,Al,Ni,O,13,28,8
5,Al-Ni-O,49.00876957,4.529178568,9.801753914,-5.768405216,-0.8919044805,FALSE,0,,,5.4771654,FALSE,TRUE,TRUE,FM,0.8946598,0.01825509614,0.8946598,Cubic,3.659524,3.659524,3.659524,90,90,90,Al,Ni,O,13,28,8
5,Al-F-O,55.91190407,2.969212059,11.18238081,-5.019368786,-2.132913495,FALSE,0,,,2.96268213,FALSE,TRUE,FALSE,NM,0.0011175,2.00E-05,0.0011175,Tetragonal,3.965355,3.965355,3.555823,90,90,90,Al,F,O,13,9,8
5,Al-O-Pb,56.37926771,8.311042316,11.27585354,-6.651739886,-2.188737072,FALSE,0,,,6.45797942,FALSE,TRUE,FALSE,NM,0.0325802,0.000577875544,0.0325802,Cubic,3.83448,3.83448,3.83448,90,90,90,Al,O,Pb,13,8,82
10,Al-O-Pd,106.5268686,5.655312255,10.65268686,-6.726789122,-1.97033936,FALSE,0,,,5.51865551,FALSE,TRUE,TRUE,FM,1.99993,0.01877394902,0.999965,Hexagonal,3.21994597,3.21994597,11.864006,90,90,119.9999994,Al,O,Pd,13,8,46
20,Al-O-Pd,229.8935628,5.241057627,11.49467814,-6.687652707,-1.931202946,FALSE,0,,,4.33054225,FALSE,TRUE,TRUE,FM,1.0257177,0.004461706921,0.256429425,Monoclinic,6.63104832,6.63104832,5.34455237,81.56858531,98.43141469,92.49529873,Al,O,Pd,13,8,46
5,Al-C-Pt,73.30491331,14.14068851,14.66098266,-6.025705158,0.2118230985,FALSE,0,,,7.45607658,FALSE,TRUE,FALSE,NM,2.11E-05,2.88E-07,2.11E-05,Cubic,4.18515,4.18515,4.18515,90,90,90,Al,C,Pt,13,6,78
10,Al-O-Rh,98.8950114,5.973716649,9.88950114,-7.413761879,-2.220426905,FALSE,1.7659,7.5026,5.7367,5.89727411,FALSE,FALSE,FALSE,NM,0,0,0,Hexagonal,3.117126484,3.117126484,11.75262546,90,90,119.9999984,Al,O,Rh,13,8,45
10,Al-Br-S,379.9353112,2.61149838,37.99353112,-11.55541062,-0.7111704076,FALSE,0.1479,-1.3181,-1.466,-1.38478321,FALSE,FALSE,TRUE,FM,3.9953167,0.01051578146,1.99765835,Trigonal,7.934782186,7.934782186,6.968014,90,90,120.0000015,Al,Br,S,13,35,16
5,Al-O-Sb,52.9015717,6.175506916,10.58031434,-6.813236746,-2.266963098,FALSE,1.1346,8.7917,7.6571,7.74367396,TRUE,FALSE,FALSE,NM,4.27E-05,8.07E-07,4.27E-05,Cubic,3.753959,3.753959,3.753959,90,90,90,Al,O,Sb,13,8,51
20,Al-O-Sb,324.7624693,4.023790342,16.23812347,-7.070983868,-2.524710221,FALSE,3.9107,6.2,2.2893,6.20010163,FALSE,FALSE,FALSE,NM,0.0012119,3.73E-06,0.000302975,Monoclinic,5.503217172,5.118104501,11.5303107,90.04020737,89.91727264,90.07938599,Al,O,Sb,13,8,51
20,Al-O-Sb,259.2869453,5.039883847,12.96434727,-6.792968174,-2.246694527,FALSE,0.3246,6.7082,6.3836,6.38332969,TRUE,FALSE,FALSE,NM,2.17E-05,8.37E-08,5.43E-06,Orthorhombic,5.259396,5.351299,9.212671,90,90,90,Al,O,Sb,13,8,51
30,Al-O-Sb,366.0001212,5.35563793,12.20000404,-6.726732407,-2.180458759,FALSE,1.2462,7.9455,6.6993,6.68495407,FALSE,FALSE,FALSE,NM,0.0001315,3.59E-07,2.19E-05,Hexagonal,5.67946391,5.67946391,13.101949,90,90,119.999999,Al,O,Sb,13,8,51
10,Al-O-Sb,136.0341629,4.803117319,13.60341629,-6.330808508,-1.78453486,FALSE,0,,,7.46572845,FALSE,TRUE,FALSE,NM,0.0002696,1.98E-06,0.0001348,Hexagonal,3.516444143,3.516444143,12.703106,90,90,120.0000027,Al,O,Sb,13,8,51
5,Al-O-Sb,66.51652159,4.911471828,13.30330432,-5.814324374,-1.268050726,FALSE,0,,,6.54046198,FALSE,TRUE,FALSE,NM,0.0111689,0.0001679116667,0.0111689,Cubic,4.051755,4.051755,4.051755,90,90,90,Al,O,Sb,13,8,51
5,Al-O-Si,45.08068987,3.796389443,9.016137974,-6.957105078,-2.151568072,FALSE,0,,,9.2358413,FALSE,TRUE,FALSE,NM,0.0022355,4.96E-05,0.0022355,Cubic,3.559018,3.559018,3.559018,90,90,90,Al,O,Si,13,8,14
20,Al-P-Si,358.9944607,2.738096782,17.94972303,-8.875528412,-0.37311004,FALSE,0.2886,7.2119,6.9233,7.00545044,FALSE,FALSE,FALSE,NM,0.0019418,5.41E-06,0.00048545,Orthorhombic,5.89959,6.142514,9.906489,90,90,90,Al,P,Si,13,15,14
10,Al-Si-Te,304.8783184,4.769741105,30.48783184,-18.68388949,-0.332382316,TRUE,1.2504,5.3237,4.0733,4.11685656,FALSE,FALSE,FALSE,NM,0,0,0,Trigonal,6.88931547,6.88931598,7.41726321,90,90,119.9999905,Al,Si,Te,13,14,52
30,Al-O-Sn,355.8339448,5.423249509,11.86113149,-6.761913551,-2.23952578,FALSE,0,7.5748,7.5962,7.59580099,FALSE,TRUE,FALSE,NM,0.3209906,0.0009020797612,0.05349843333,Hexagonal,5.768707415,5.768707415,12.34695,90,90,119.9999933,Al,O,Sn,13,8,50
20,Al-O-Sn,255.8997039,5.027428681,12.7949852,-6.956433518,-2.434045747,FALSE,2.0322,7.548,5.5158,7.5483106,FALSE,FALSE,FALSE,NM,0.0049908,1.95E-05,0.0012477,Monoclinic,5.216532,5.317443,10.20113089,64.73593709,90,90,Al,O,Sn,13,8,50
10,Al-O-Sn,127.2205277,5.056249705,12.72205277,-6.533496764,-2.011108993,FALSE,0,,,8.24291491,FALSE,TRUE,FALSE,NM,0.006625,5.21E-05,0.0033125,Hexagonal,3.432207724,3.432207724,12.470372,90,90,119.9999947,Al,O,Sn,13,8,50
5,Al-O-Sn,65.77111511,4.890131134,13.15422302,-5.873238904,-1.350851133,FALSE,0,,,5.43555903,FALSE,TRUE,FALSE,NM,0.0030615,4.65E-05,0.0030615,Cubic,4.036563,4.036563,4.036563,90,90,90,Al,O,Sn,13,8,50
20,Al-O-Tl,214.2828019,8.659458159,10.7141401,-6.380360799,-2.185592976,FALSE,0.7377,6.9403,6.2026,6.25299205,TRUE,FALSE,FALSE,NM,0.0012436,5.80E-06,0.0003109,Orthorhombic,5.25126,5.360468,7.612391,90,90,90,Al,O,Tl,13,8,81
20,Al-O-V,186.1127753,4.493987814,9.305638763,-8.495406463,-2.958151849,FALSE,1.569,7.1011,5.5321,5.59268805,FALSE,FALSE,TRUE,AFM,0.0009134,4.91E-06,0.00022835,Trigonal,4.881115205,9.448927602,4.881240366,75.04115014,119.9975621,104.954599,Al,O,V,13,8,23
5,Al-O-V,48.24822233,4.333779068,9.649644466,-7.805885834,-2.26863122,FALSE,0,,,5.5655263,FALSE,TRUE,TRUE,FM,1.9986968,0.0414252941,1.9986968,Cubic,3.640495,3.640495,3.640495,90,90,90,Al,O,V,13,8,23
20,Al-O-V,200.0814392,4.180240544,10.00407196,-8.363604848,-2.826350234,FALSE,1.6792,7.2272,5.548,5.54800725,FALSE,FALSE,TRUE,FM,7.9999746,0.03998359185,1.99999365,Orthorhombic,5.036054,5.052761,7.862989,90,90,90,Al,O,V,13,8,23
10,Al-O-V,105.4457149,3.965967441,10.54457149,-8.18761932,-2.650364706,FALSE,0,,,6.97056207,FALSE,TRUE,TRUE,FM,4.0006632,0.03794050051,2.0003316,Hexagonal,3.177693368,3.177693368,12.057972,90,90,119.9999868,Al,O,V,13,8,23
5,Al-O-V,55.87365739,3.742320546,11.17473148,-7.286648706,-1.749394093,FALSE,0,,,5.04070238,FALSE,TRUE,TRUE,FM,1.0714845,0.01917691717,1.0714845,Cubic,3.822983,3.822983,3.822983,90,90,90,Al,O,V,13,8,23
20,Al-O-V,184.7395021,4.527394166,9.236975105,-8.428779254,-2.89152464,FALSE,0,7.4356,7.4689,7.44681248,FALSE,TRUE,TRUE,FM,7.9961203,0.04328321885,1.999030075,Orthorhombic,5.057769,5.233691,6.978992,90.00048714,89.99993318,89.99945443,Al,O,V,13,8,23
40,Al-O-V,430.7649427,3.883271181,10.76912357,-8.426489738,-2.889235124,FALSE,1.1677,6.07,4.9023,6.06990661,TRUE,FALSE,TRUE,FM,16.0001087,0.03714347922,2.000013588,Monoclinic,13.21367952,13.21367952,5.837209208,77.30273421,77.30273421,25.71058258,Al,O,V,13,8,23
40,Al-O-V,430.7647228,3.883273164,10.76911807,-6.431849764,-0.8945951505,FALSE,0,,,5.08290551,FALSE,TRUE,TRUE,FM,15.999242,0.03714148618,1.99990525,Triclinic,5.83721,5.879806871,13.21320636,102.8462952,102.6848107,90.0566253,Al,O,V,13,8,23
20,Al-N-W,337.3770937,4.977853286,16.86885468,-17.72715535,-0.6299264074,FALSE,1.5971,3.1319,1.5348,3.13167584,FALSE,FALSE,FALSE,NM,0.0001069,3.17E-07,2.67E-05,Triclinic,6.041277348,5.536363468,11.22075316,96.0498021,114.7921555,92.22125818,Al,N,W,13,7,74
20,Al-O-W,251.2622428,6.841939836,12.56311214,-8.653441592,-2.341342146,FALSE,0.8599,5.806,4.9461,5.08192779,TRUE,FALSE,TRUE,FM,12.0013923,0.04776440807,3.000348075,Orthorhombic,4.870761,5.936013,8.690316,90,90,90,Al,O,W,13,8,74
30,Al-O-W,326.1757905,7.905803552,10.87252635,-8.391159649,-2.079060203,FALSE,0.6213,7.238,6.6167,6.62444091,FALSE,FALSE,TRUE,FM,5.990813,0.01836682297,0.9984688333,Hexagonal,5.603850469,5.603850469,11.993558,90,90,120.0000055,Al,O,W,13,8,74
10,Al-O-W,120.0692484,7.158873612,12.00692484,-8.202397247,-1.890297801,FALSE,0,,,6.36707454,FALSE,TRUE,TRUE,FM,4.634897,0.03860186567,2.3174485,Hexagonal,3.368787144,3.368787144,12.216701,90,90,119.9999832,Al,O,W,13,8,74
5,Al-O-W,61.36049435,7.004185539,12.27209887,-7.760853984,-1.448754538,FALSE,0,,,4.97844724,FALSE,TRUE,FALSE,NM,0.0003073,5.01E-06,0.0003073,Cubic,3.94423652,3.94423652,3.94423652,90,90,90,Al,O,W,13,8,74
20,As-Au-O,344.1840455,6.173253172,17.20920227,-17.41775987,-0.7828713258,FALSE,0.3577,1.6293,1.2716,1.32061454,FALSE,FALSE,FALSE,NM,0.0012271,3.57E-06,0.000306775,Monoclinic,8.360581773,8.360581773,5.171513116,78.34997646,78.34997646,80.95886441,As,Au,O,33,79,8
40,As-C-F,744.6103725,2.56775636,18.61525931,-5.413549739,-1.486904753,FALSE,3.3193,2.1038,-1.2155,-1.17497661,TRUE,FALSE,FALSE,NM,3.91E-05,5.25E-08,4.89E-06,Tetragonal,10.713548,10.713548,6.487277,90,90,90,As,C,F,33,6,9
20,As-Cl-O,502.6966363,2.606670691,25.13483182,-8.541480817,-0.7163811755,TRUE,2.5284,0.6606,-1.8678,-1.75682186,FALSE,FALSE,FALSE,NM,0,0,0,Monoclinic,6.35824603,8.270203542,10.38806172,113.0335866,90,90,As,Cl,O,33,17,8
20,Au-I-N,799.1444318,4.917853677,39.95722159,-2.513593519,0.6928582395,FALSE,0,,,0.63407234,FALSE,TRUE,TRUE,AFM,0,0,0,Monoclinic,10.079424,7.625739,12.79086292,54.37484224,90,90,Au,I,N,79,53,7
20,Au-Cl-N,543.3962325,3.878883203,27.16981163,-14.95433982,0.679865683,FALSE,0,,,-1.252221,FALSE,TRUE,TRUE,FiM,3.9995076,0.007360204875,0.9998769,Monoclinic,11.143758,6.153686,9.884847284,53.28704614,90,90,Au,Cl,N,79,17,7
